,0,1,2,3,4
2020-03-31,2368 金像電 (電子零組件業),8046 南電 (電子零組件業),2376 技嘉 (電腦及週邊設備業),2313 華通 (電子零組件業),6274 台燿 (電子零組件業)
2020-04-01,2368 金像電 (電子零組件業),2376 技嘉 (電腦及週邊設備業),3515 華擎 (電腦及週邊設備業),6274 台燿 (電子零組件業),6213 聯茂 (電子零組件業)
2020-04-06,3515 華擎 (電腦及週邊設備業),2376 技嘉 (電腦及週邊設備業),3227 原相 (半導體業),6669 緯穎 (電腦及週邊設備業),5203 訊連 (資訊服務業)
2020-04-07,2408 南亞科 (半導體業),4935 茂林-KY (光電業),2337 旺宏 (半導體業),3042 晶技 (電子零組件業),3661 世芯-KY (半導體業)
2020-04-08,2408 南亞科 (半導體業),2337 旺宏 (半導體業),3563 牧德 (光電業),3037 欣興 (電子零組件業),8299 群聯 (半導體業)
2020-04-09,2408 南亞科 (半導體業),6683 雍智科技 (半導體業),8150 南茂 (半導體業),6679 鈺太 (半導體業),3711 日月光投控 (半導體業)
2020-04-10,2421 建準 (電子零組件業),2327 國巨 (電子零組件業),8069 元太 (光電業),6023 元大期貨 (金融業),
2020-04-13,3037 欣興 (電子零組件業),2327 國巨 (電子零組件業),6230 尼得科超眾 (電腦及週邊設備業),8046 南電 (電子零組件業),5469 瀚宇博 (電子零組件業)
2020-04-14,8046 南電 (電子零組件業),3037 欣興 (電子零組件業),3042 晶技 (電子零組件業),2327 國巨 (電子零組件業),2303 聯電 (半導體業)
2020-04-15,3042 晶技 (電子零組件業),8046 南電 (電子零組件業),2327 國巨 (電子零組件業),2368 金像電 (電子零組件業),6274 台燿 (電子零組件業)
2020-04-16,3042 晶技 (電子零組件業),4147 中裕 (生技醫療業),2456 奇力新 (其他),6121 新普 (電腦及週邊設備業),2327 國巨 (電子零組件業)
2020-04-17,3042 晶技 (電子零組件業),8046 南電 (電子零組件業),3563 牧德 (光電業),3037 欣興 (電子零組件業),6213 聯茂 (電子零組件業)
2020-04-20,6278 台表科 (光電業),3026 禾伸堂 (電子零組件業),3042 晶技 (電子零組件業),3661 世芯-KY (半導體業),2379 瑞昱 (半導體業)
2020-04-21,1590 亞德客-KY (電機機械),3026 禾伸堂 (電子零組件業),4966 譜瑞-KY (半導體業),6223 旺矽 (半導體業),4147 中裕 (生技醫療業)
2020-04-22,3217 優群 (電子零組件業),4966 譜瑞-KY (半導體業),4147 中裕 (生技醫療業),8044 網家 (數位雲端),1786 科妍 (生技醫療業)
2020-04-23,3152 璟德 (通信網路業),6426 統新 (通信網路業),6121 新普 (電腦及週邊設備業),2345 智邦 (通信網路業),6416 瑞祺電通 (通信網路業)
2020-04-24,3026 禾伸堂 (電子零組件業),4935 茂林-KY (光電業),6121 新普 (電腦及週邊設備業),3042 晶技 (電子零組件業),3413 京鼎 (半導體業)
2020-04-27,3413 京鼎 (半導體業),2303 聯電 (半導體業),3374 精材 (半導體業),2327 國巨 (電子零組件業),6426 統新 (通信網路業)
2020-04-28,2327 國巨 (電子零組件業),2368 金像電 (電子零組件業),6269 台郡 (電子零組件業),4935 茂林-KY (光電業),3037 欣興 (電子零組件業)
2020-04-29,3037 欣興 (電子零組件業),3081 聯亞 (通信網路業),2368 金像電 (電子零組件業),6504 南六 (其他),8046 南電 (電子零組件業)
2020-04-30,2313 華通 (電子零組件業),3037 欣興 (電子零組件業),2368 金像電 (電子零組件業),8358 金居 (電子零組件業),8046 南電 (電子零組件業)
2020-05-04,2313 華通 (電子零組件業),3037 欣興 (電子零組件業),8358 金居 (電子零組件業),4958 臻鼎-KY (電子零組件業),2383 台光電 (電子零組件業)
2020-05-05,4958 臻鼎-KY (電子零組件業),6274 台燿 (電子零組件業),2383 台光電 (電子零組件業),8358 金居 (電子零組件業),2313 華通 (電子零組件業)
2020-05-06,4958 臻鼎-KY (電子零組件業),6274 台燿 (電子零組件業),8358 金居 (電子零組件業),4746 台耀 (生技醫療業),1305 華夏 (塑膠工業)
2020-05-07,6278 台表科 (光電業),4958 臻鼎-KY (電子零組件業),2313 華通 (電子零組件業),6274 台燿 (電子零組件業),2383 台光電 (電子零組件業)
2020-05-08,6278 台表科 (光電業),2383 台光電 (電子零組件業),6271 同欣電 (半導體業),6274 台燿 (電子零組件業),5471 松翰 (半導體業)
2020-05-11,2313 華通 (電子零組件業),6278 台表科 (光電業),2383 台光電 (電子零組件業),3596 智易 (通信網路業),4958 臻鼎-KY (電子零組件業)
2020-05-12,3406 玉晶光 (光電業),3515 華擎 (電腦及週邊設備業),6278 台表科 (光電業),4966 譜瑞-KY (半導體業),2301 光寶科 (電腦及週邊設備業)
2020-05-13,2376 技嘉 (電腦及週邊設備業),8069 元太 (光電業),3515 華擎 (電腦及週邊設備業),4966 譜瑞-KY (半導體業),2324 仁寶 (電腦及週邊設備業)
2020-05-14,2376 技嘉 (電腦及週邊設備業),3515 華擎 (電腦及週邊設備業),2421 建準 (電子零組件業),8069 元太 (光電業),6176 瑞儀 (光電業)
2020-05-15,4736 泰博 (生技醫療業),5478 智冠 (文化創意業),2376 技嘉 (電腦及週邊設備業),4966 譜瑞-KY (半導體業),6492 生華科 (生技醫療業)
2020-05-18,4736 泰博 (生技醫療業),2376 技嘉 (電腦及週邊設備業),6492 生華科 (生技醫療業),4966 譜瑞-KY (半導體業),1789 神隆 (生技醫療業)
2020-05-19,6492 生華科 (生技醫療業),2376 技嘉 (電腦及週邊設備業),5478 智冠 (文化創意業),3176 基亞 (生技醫療業),3293 鈊象 (文化創意業)
2020-05-20,6278 台表科 (光電業),5478 智冠 (文化創意業),2382 廣達 (電腦及週邊設備業),2301 光寶科 (電腦及週邊設備業),6223 旺矽 (半導體業)
2020-05-21,6278 台表科 (光電業),2382 廣達 (電腦及週邊設備業),4935 茂林-KY (光電業),3023 信邦 (電子零組件業),6504 南六 (其他)
2020-05-22,2382 廣達 (電腦及週邊設備業),6278 台表科 (光電業),6504 南六 (其他),4935 茂林-KY (光電業),2636 台驊控股 (航運業)
2020-05-25,6561 是方 (通信網路業),3515 華擎 (電腦及週邊設備業),2382 廣達 (電腦及週邊設備業),1215 卜蜂 (食品工業),1227 佳格 (食品工業)
2020-05-26,4935 茂林-KY (光電業),4966 譜瑞-KY (半導體業),2301 光寶科 (電腦及週邊設備業),2404 漢唐 (其他電子業),3587 閎康 (其他電子業)
2020-05-27,3653 健策 (電子零組件業),4162 智擎 (生技醫療業),6643 M31 (半導體業),2301 光寶科 (電腦及週邊設備業),3034 聯詠 (半導體業)
2020-05-28,8069 元太 (光電業),2421 建準 (電子零組件業),2382 廣達 (電腦及週邊設備業),6176 瑞儀 (光電業),3557 嘉威 (居家生活)
2020-05-29,3293 鈊象 (文化創意業),3037 欣興 (電子零組件業),4958 臻鼎-KY (電子零組件業),6269 台郡 (電子零組件業),2382 廣達 (電腦及週邊設備業)
2020-06-01,2458 義隆 (半導體業),3189 景碩 (半導體業),3376 新日興 (電子零組件業),3293 鈊象 (文化創意業),3529 力旺 (半導體業)
2020-06-02,3189 景碩 (半導體業),2458 義隆 (半導體業),3376 新日興 (電子零組件業),3105 穩懋 (半導體業),6531 愛普* (半導體業)
2020-06-03,2481 強茂 (半導體業),2458 義隆 (半導體業),3105 穩懋 (半導體業),3189 景碩 (半導體業),4968 立積 (半導體業)
2020-06-04,5425 台半 (半導體業),2481 強茂 (半導體業),2458 義隆 (半導體業),3105 穩懋 (半導體業),2327 國巨 (電子零組件業)
2020-06-05,2481 強茂 (半導體業),2376 技嘉 (電腦及週邊設備業),5425 台半 (半導體業),3105 穩懋 (半導體業),2458 義隆 (半導體業)
2020-06-08,2330 台積電 (半導體業),2458 義隆 (半導體業),6683 雍智科技 (半導體業),3105 穩懋 (半導體業),2408 南亞科 (半導體業)
2020-06-09,6538 倉和 (電子零組件業),4171 瑞基 (農業科技),2348 海悅 (其他),3293 鈊象 (文化創意業),2376 技嘉 (電腦及週邊設備業)
2020-06-10,6669 緯穎 (電腦及週邊設備業),6491 晶碩 (生技醫療業),2357 華碩 (電腦及週邊設備業),4126 太醫 (生技醫療業),2352 佳世達 (電腦及週邊設備業)
2020-06-11,2357 華碩 (電腦及週邊設備業),3481 群創 (光電業),6492 生華科 (生技醫療業),6669 緯穎 (電腦及週邊設備業),3227 原相 (半導體業)
2020-06-12,3189 景碩 (半導體業),5269 祥碩 (半導體業),3105 穩懋 (半導體業),3037 欣興 (電子零組件業),3653 健策 (電子零組件業)
2020-06-15,5269 祥碩 (半導體業),3105 穩懋 (半導體業),4938 和碩 (電腦及週邊設備業),3675 德微 (半導體業),2330 台積電 (半導體業)
2020-06-16,3231 緯創 (電腦及週邊設備業),3406 玉晶光 (光電業),2356 英業達 (電腦及週邊設備業),3376 新日興 (電子零組件業),3324 雙鴻 (其他電子業)
2020-06-17,8046 南電 (電子零組件業),6274 台燿 (電子零組件業),2313 華通 (電子零組件業),2383 台光電 (電子零組件業),6213 聯茂 (電子零組件業)
2020-06-18,2313 華通 (電子零組件業),6271 同欣電 (半導體業),3406 玉晶光 (光電業),2383 台光電 (電子零組件業),8046 南電 (電子零組件業)
2020-06-19,3231 緯創 (電腦及週邊設備業),6414 樺漢 (電腦及週邊設備業),4927 泰鼎-KY (電子零組件業),6278 台表科 (光電業),3406 玉晶光 (光電業)
2020-06-22,3231 緯創 (電腦及週邊設備業),2454 聯發科 (半導體業),2458 義隆 (半導體業),6278 台表科 (光電業),2379 瑞昱 (半導體業)
2020-06-23,3231 緯創 (電腦及週邊設備業),2458 義隆 (半導體業),6643 M31 (半導體業),2454 聯發科 (半導體業),3374 精材 (半導體業)
2020-06-24,3374 精材 (半導體業),6683 雍智科技 (半導體業),6643 M31 (半導體業),2379 瑞昱 (半導體業),3034 聯詠 (半導體業)
2020-06-29,3374 精材 (半導體業),3035 智原 (半導體業),6683 雍智科技 (半導體業),3034 聯詠 (半導體業),6510 精測 (半導體業)
2020-06-30,6683 雍智科技 (半導體業),3189 景碩 (半導體業),3035 智原 (半導體業),6510 精測 (半導體業),3443 創意 (半導體業)
2020-07-01,3189 景碩 (半導體業),6683 雍智科技 (半導體業),3042 晶技 (電子零組件業),3037 欣興 (電子零組件業),6414 樺漢 (電腦及週邊設備業)
2020-07-02,6679 鈺太 (半導體業),3131 弘塑 (其他電子業),3374 精材 (半導體業),8046 南電 (電子零組件業),2379 瑞昱 (半導體業)
2020-07-03,6223 旺矽 (半導體業),6269 台郡 (電子零組件業),3443 創意 (半導體業),3234 光環 (通信網路業),3037 欣興 (電子零組件業)
2020-07-06,3443 創意 (半導體業),3034 聯詠 (半導體業),6223 旺矽 (半導體業),6104 創惟 (半導體業),2449 京元電子 (半導體業)
2020-07-07,3443 創意 (半導體業),2449 京元電子 (半導體業),3131 弘塑 (其他電子業),6223 旺矽 (半導體業),3374 精材 (半導體業)
2020-07-08,3443 創意 (半導體業),4968 立積 (半導體業),3131 弘塑 (其他電子業),3374 精材 (半導體業),2449 京元電子 (半導體業)
2020-07-09,3443 創意 (半導體業),3034 聯詠 (半導體業),3131 弘塑 (其他電子業),2449 京元電子 (半導體業),3014 聯陽 (半導體業)
2020-07-10,4157 太景*-KY (生技醫療業),1589 永冠-KY (電機機械),3376 新日興 (電子零組件業),3017 奇鋐 (電腦及週邊設備業),2356 英業達 (電腦及週邊設備業)
2020-07-13,3533 嘉澤 (電子零組件業),3017 奇鋐 (電腦及週邊設備業),3217 優群 (電子零組件業),3376 新日興 (電子零組件業),2356 英業達 (電腦及週邊設備業)
2020-07-14,3017 奇鋐 (電腦及週邊設備業),2356 英業達 (電腦及週邊設備業),2417 圓剛 (電腦及週邊設備業),6443 元晶 (光電業),6223 旺矽 (半導體業)
2020-07-15,3017 奇鋐 (電腦及週邊設備業),3324 雙鴻 (其他電子業),3540 曜越 (電腦及週邊設備業),1101 台泥 (水泥工業),2385 群光 (電子零組件業)
2020-07-16,3324 雙鴻 (其他電子業),3017 奇鋐 (電腦及週邊設備業),3231 緯創 (電腦及週邊設備業),3540 曜越 (電腦及週邊設備業),3481 群創 (光電業)
2020-07-17,3231 緯創 (電腦及週邊設備業),3017 奇鋐 (電腦及週邊設備業),2377 微星 (電腦及週邊設備業),3324 雙鴻 (其他電子業),2883 凱基金 (金融保險業)
2020-07-20,2886 兆豐金 (金融保險業),2368 金像電 (電子零組件業),3324 雙鴻 (其他電子業),2883 凱基金 (金融保險業),3017 奇鋐 (電腦及週邊設備業)
2020-07-21,2313 華通 (電子零組件業),3037 欣興 (電子零組件業),2303 聯電 (半導體業),3042 晶技 (電子零組件業),8046 南電 (電子零組件業)
2020-07-22,8046 南電 (電子零組件業),2313 華通 (電子零組件業),3017 奇鋐 (電腦及週邊設備業),2303 聯電 (半導體業),3037 欣興 (電子零組件業)
2020-07-23,2303 聯電 (半導體業),8046 南電 (電子零組件業),3042 晶技 (電子零組件業),3529 力旺 (半導體業),3661 世芯-KY (半導體業)
2020-07-24,6683 雍智科技 (半導體業),6176 瑞儀 (光電業),5347 世界 (半導體業),3702 大聯大 (電子通路業),4968 立積 (半導體業)
2020-07-27,2382 廣達 (電腦及週邊設備業),5347 世界 (半導體業),3702 大聯大 (電子通路業),2327 國巨 (電子零組件業),3669 圓展 (通信網路業)
2020-07-28,6176 瑞儀 (光電業),2454 聯發科 (半導體業),3653 健策 (電子零組件業),3034 聯詠 (半導體業),2382 廣達 (電腦及週邊設備業)
2020-07-29,6176 瑞儀 (光電業),,,,
2020-07-30,6176 瑞儀 (光電業),2376 技嘉 (電腦及週邊設備業),3708 上緯投控 (綠能環保),2421 建準 (電子零組件業),3515 華擎 (電腦及週邊設備業)
2020-07-31,6176 瑞儀 (光電業),4966 譜瑞-KY (半導體業),6443 元晶 (光電業),2855 統一證 (金融保險業),2382 廣達 (電腦及週邊設備業)
2020-08-03,5457 宣德 (電子零組件業),6446 藥華藥 (生技醫療業),9921 巨大 (運動休閒),6285 啟碁 (通信網路業),2031 新光鋼 (鋼鐵工業)
2020-08-04,3034 聯詠 (半導體業),6679 鈺太 (半導體業),4968 立積 (半導體業),3661 世芯-KY (半導體業),3231 緯創 (電腦及週邊設備業)
2020-08-05,5457 宣德 (電子零組件業),2387 精元 (電腦及週邊設備業),3042 晶技 (電子零組件業),2421 建準 (電子零組件業),2456 奇力新 (其他)
2020-08-06,3042 晶技 (電子零組件業),2417 圓剛 (電腦及週邊設備業),3324 雙鴻 (其他電子業),6492 生華科 (生技醫療業),2456 奇力新 (其他)
2020-08-07,3189 景碩 (半導體業),6492 生華科 (生技醫療業),2456 奇力新 (其他),1325 恆大 (塑膠工業),3014 聯陽 (半導體業)
2020-08-10,2603 長榮 (航運業),8464 億豐 (居家生活),3691 碩禾 (光電業),6441 廣錠 (電腦及週邊設備業),2348 海悅 (其他)
2020-08-11,2603 長榮 (航運業),2889 國票金 (金融保險業),1598 岱宇 (運動休閒),5880 合庫金 (金融保險業),2348 海悅 (其他)
2020-08-12,2603 長榮 (航運業),2515 中工 (建材營造),1712 興農 (化學工業),1604 聲寶 (電器電纜),1103 嘉泥 (水泥工業)
2020-08-13,2376 技嘉 (電腦及週邊設備業),3691 碩禾 (光電業),8039 台虹 (電子零組件業),2031 新光鋼 (鋼鐵工業),
2020-08-14,2382 廣達 (電腦及週邊設備業),2357 華碩 (電腦及週邊設備業),2317 鴻海 (其他電子業),3669 圓展 (通信網路業),6416 瑞祺電通 (通信網路業)
2020-08-17,2382 廣達 (電腦及週邊設備業),5457 宣德 (電子零組件業),3515 華擎 (電腦及週邊設備業),5609 中菲行 (航運業),3380 明泰 (通信網路業)
2020-08-18,5457 宣德 (電子零組件業),2603 長榮 (航運業),2382 廣達 (電腦及週邊設備業),1760 寶齡富錦 (生技醫療業),1593 祺驊 (運動休閒)
2020-08-19,2603 長榮 (航運業),5457 宣德 (電子零組件業),3380 明泰 (通信網路業),1760 寶齡富錦 (生技醫療業),1321 大洋 (塑膠工業)
2020-08-20,2603 長榮 (航運業),6538 倉和 (電子零組件業),9941 裕融 (其他),1215 卜蜂 (食品工業),4171 瑞基 (農業科技)
2020-08-21,3708 上緯投控 (綠能環保),1215 卜蜂 (食品工業),6504 南六 (其他),,
2020-08-24,6538 倉和 (電子零組件業),3708 上緯投控 (綠能環保),2106 建大 (橡膠工業),6187 萬潤 (半導體業),1598 岱宇 (運動休閒)
2020-08-25,2603 長榮 (航運業),3708 上緯投控 (綠能環保),5457 宣德 (電子零組件業),3515 華擎 (電腦及週邊設備業),5474 聰泰 (電腦及週邊設備業)
