,0,1,2,3,4
2020-05-12,6706 惠特 (LED照明產業),3406 玉晶光 (LED照明產業),3515 華擎 (區塊鏈),6271 同欣電 (LED照明產業),6278 台表科 (LED照明產業)
2020-05-13,2376 技嘉 (電動車輛產業),8069 元太 (平面顯示器),3515 華擎 (區塊鏈),4966 譜瑞-KY (元宇宙),1102 亞泥 (水泥)
2020-05-14,2376 技嘉 (電動車輛產業),3515 華擎 (區塊鏈),2421 建準 (平面顯示器),2345 智邦 (通信網路),1101 台泥 (水泥)
2020-05-15,4736 泰博 (醫療器材),5478 智冠 (休閒娛樂),2376 技嘉 (電動車輛產業),4966 譜瑞-KY (元宇宙),6492 生華科 (製藥)
2020-05-18,4142 國光生 (製藥),2376 技嘉 (電動車輛產業),4736 泰博 (醫療器材),6492 生華科 (製藥),4966 譜瑞-KY (元宇宙)
2020-05-19,6492 生華科 (製藥),9921 巨大 (休閒娛樂),2376 技嘉 (電動車輛產業),4142 國光生 (製藥),5478 智冠 (休閒娛樂)
2020-05-20,6706 惠特 (LED照明產業),5306 桂盟 (休閒娛樂),6278 台表科 (LED照明產業),1904 正隆 (造紙),5478 智冠 (休閒娛樂)
2020-05-21,6278 台表科 (LED照明產業),2201 裕隆 (汽車),6271 同欣電 (LED照明產業),2382 廣達 (運動科技),2633 台灣高鐵 (交通運輸及航運)
2020-05-22,2382 廣達 (運動科技),4551 智伸科 (汽車),6271 同欣電 (LED照明產業),2633 台灣高鐵 (交通運輸及航運),6706 惠特 (LED照明產業)
2020-05-25,6561 是方 (大數據),3515 華擎 (區塊鏈),1476 儒鴻 (紡織),1477 聚陽 (紡織),2382 廣達 (運動科技)
2020-05-26,4935 茂林-KY (LED照明產業),1736 喬山 (其他),2049 上銀 (自動化),9910 豐泰 (其他),4966 譜瑞-KY (元宇宙)
2020-05-27,3653 健策 (半導體),1477 聚陽 (紡織),4162 智擎 (製藥),1476 儒鴻 (紡織),2301 光寶科 (LED照明產業)
2020-05-28,9802 鈺齊-KY (其他),9904 寶成 (其他),8069 元太 (平面顯示器),2049 上銀 (自動化),1477 聚陽 (紡織)
2020-05-29,3293 鈊象 (休閒娛樂),2049 上銀 (自動化),6269 台郡 (印刷電路板),3037 欣興 (印刷電路板),4958 臻鼎-KY (印刷電路板)
2020-06-01,2458 義隆 (半導體),3189 景碩 (半導體),3376 新日興 (電腦及週邊設備),3293 鈊象 (休閒娛樂),3529 力旺 (半導體)
2020-06-02,3189 景碩 (半導體),3376 新日興 (電腦及週邊設備),2458 義隆 (半導體),3105 穩懋 (半導體),6531 愛普* (半導體)
2020-06-03,2481 強茂 (半導體),4938 和碩 (半導體),2458 義隆 (半導體),3189 景碩 (半導體),3105 穩懋 (半導體)
2020-06-04,5425 台半 (半導體),2481 強茂 (半導體),3105 穩懋 (半導體),2458 義隆 (半導體),4551 智伸科 (汽車)
2020-06-05,2481 強茂 (半導體),2376 技嘉 (電動車輛產業),5425 台半 (半導體),3105 穩懋 (半導體),2228 劍麟 (汽車)
2020-06-08,2409 友達 (太陽能產業),2201 裕隆 (汽車),1477 聚陽 (紡織),2330 台積電 (半導體),2454 聯發科 (半導體)
2020-06-09,2201 裕隆 (汽車),9802 鈺齊-KY (其他),4551 智伸科 (汽車),1477 聚陽 (紡織),2239 英利-KY (汽車)
2020-06-10,9802 鈺齊-KY (其他),6491 晶碩 (醫療器材),4551 智伸科 (汽車),6669 緯穎 (人工智慧),2207 和泰車 (汽車)
2020-06-11,2357 華碩 (人工智慧),3481 群創 (平面顯示器),2101 南港 (汽車),6669 緯穎 (人工智慧),1536 和大 (汽車)
2020-06-12,3189 景碩 (半導體),1536 和大 (汽車),5269 祥碩 (半導體),3105 穩懋 (半導體),3653 健策 (半導體)
2020-06-15,5269 祥碩 (半導體),3105 穩懋 (半導體),4938 和碩 (半導體),3675 德微 (半導體),2454 聯發科 (半導體)
2020-06-16,3231 緯創 (電腦及週邊設備),2301 光寶科 (LED照明產業),3406 玉晶光 (LED照明產業),1909 榮成 (造紙),2308 台達電 (LED照明產業)
2020-06-17,1909 榮成 (造紙),8046 南電 (印刷電路板),1904 正隆 (造紙),2367 燿華 (印刷電路板),1762 中化生 (製藥)
2020-06-18,2313 華通 (印刷電路板),6271 同欣電 (LED照明產業),1752 南光 (製藥),6706 惠特 (LED照明產業),2383 台光電 (印刷電路板)
2020-06-19,3231 緯創 (電腦及週邊設備),3044 健鼎 (印刷電路板),6414 樺漢 (電腦及週邊設備),2308 台達電 (LED照明產業),6278 台表科 (LED照明產業)
2020-06-22,3231 緯創 (電腦及週邊設備),2454 聯發科 (半導體),2308 台達電 (LED照明產業),2458 義隆 (半導體),6278 台表科 (LED照明產業)
2020-06-23,3231 緯創 (電腦及週邊設備),6643 M31 (半導體),2458 義隆 (半導體),3374 精材 (半導體),2454 聯發科 (半導體)
2020-06-24,3374 精材 (半導體),6683 雍智科技 (半導體),6643 M31 (半導體),2379 瑞昱 (半導體),3034 聯詠 (半導體)
2020-06-29,3374 精材 (半導體),3035 智原 (半導體),6683 雍智科技 (半導體),6510 精測 (半導體),3034 聯詠 (半導體)
2020-06-30,6683 雍智科技 (半導體),3189 景碩 (半導體),3035 智原 (半導體),6510 精測 (半導體),3443 創意 (半導體)
2020-07-01,3189 景碩 (半導體),6683 雍智科技 (半導體),3042 晶技 (被動元件),6414 樺漢 (電腦及週邊設備),3037 欣興 (印刷電路板)
2020-07-02,6679 鈺太 (半導體),3131 弘塑 (半導體),3374 精材 (半導體),8046 南電 (印刷電路板),2379 瑞昱 (半導體)
2020-07-03,6223 旺矽 (LED照明產業),6269 台郡 (印刷電路板),3443 創意 (半導體),3234 光環 (半導體),3037 欣興 (印刷電路板)
2020-07-06,3034 聯詠 (半導體),3443 創意 (半導體),6223 旺矽 (LED照明產業),6104 創惟 (元宇宙),2345 智邦 (通信網路)
2020-07-07,3443 創意 (半導體),2449 京元電子 (半導體),3131 弘塑 (半導體),6223 旺矽 (LED照明產業),3680 家登 (半導體)
2020-07-08,3443 創意 (半導體),3131 弘塑 (半導體),4968 立積 (半導體),3374 精材 (半導體),2449 京元電子 (半導體)
2020-07-09,3443 創意 (半導體),3034 聯詠 (半導體),3131 弘塑 (半導體),2449 京元電子 (半導體),3014 聯陽 (半導體)
2020-07-10,4157 太景*-KY (製藥),4123 晟德 (製藥),1589 永冠-KY (能源元件),3017 奇鋐 (電腦及週邊設備),3376 新日興 (電腦及週邊設備)
2020-07-13,3533 嘉澤 (連接器),3017 奇鋐 (電腦及週邊設備),3217 優群 (連接器),3376 新日興 (電腦及週邊設備),2356 英業達 (電腦及週邊設備)
2020-07-14,2356 英業達 (電腦及週邊設備),3017 奇鋐 (電腦及週邊設備),2308 台達電 (LED照明產業),2417 圓剛 (電腦及週邊設備),1477 聚陽 (紡織)
2020-07-15,3324 雙鴻 (電腦及週邊設備),3017 奇鋐 (電腦及週邊設備),3540 曜越 (電腦及週邊設備),5876 上海商銀 (金融),1102 亞泥 (水泥)
2020-07-16,3324 雙鴻 (電腦及週邊設備),3017 奇鋐 (電腦及週邊設備),3231 緯創 (電腦及週邊設備),9802 鈺齊-KY (其他),2324 仁寶 (平面顯示器)
2020-07-17,3231 緯創 (電腦及週邊設備),2377 微星 (電腦及週邊設備),3017 奇鋐 (電腦及週邊設備),3324 雙鴻 (電腦及週邊設備),9904 寶成 (其他)
2020-07-20,2886 兆豐金 (金融),2368 金像電 (印刷電路板),2883 凱基金 (金融),2892 第一金 (金融),3324 雙鴻 (電腦及週邊設備)
2020-07-21,2313 華通 (印刷電路板),3037 欣興 (印刷電路板),2303 聯電 (半導體),3042 晶技 (被動元件),8046 南電 (印刷電路板)
2020-07-22,8046 南電 (印刷電路板),2313 華通 (印刷電路板),3017 奇鋐 (電腦及週邊設備),2303 聯電 (半導體),3037 欣興 (印刷電路板)
2020-07-23,2303 聯電 (半導體),3529 力旺 (半導體),8046 南電 (印刷電路板),3042 晶技 (被動元件),2313 華通 (印刷電路板)
2020-07-24,6683 雍智科技 (半導體),6176 瑞儀 (平面顯示器),5347 世界 (半導體),3702 大聯大 (半導體),3707 漢磊 (半導體)
2020-07-27,5347 世界 (半導體),2382 廣達 (運動科技),3702 大聯大 (半導體),3707 漢磊 (半導體),2892 第一金 (金融)
2020-07-28,6176 瑞儀 (平面顯示器),2454 聯發科 (半導體),3707 漢磊 (半導體),3653 健策 (半導體),3034 聯詠 (半導體)
2020-07-29,6176 瑞儀 (平面顯示器),2324 仁寶 (平面顯示器),8436 大江 (食品生技),1773 勝一 (平面顯示器),
2020-07-30,6176 瑞儀 (平面顯示器),2376 技嘉 (電動車輛產業),8436 大江 (食品生技),2324 仁寶 (平面顯示器),3708 上緯投控 (風力發電)
2020-07-31,6176 瑞儀 (平面顯示器),4966 譜瑞-KY (元宇宙),2892 第一金 (金融),6443 元晶 (太陽能產業),2855 統一證 (金融)
2020-08-03,3673 TPK-KY (觸控面板),5457 宣德 (太空衛星科技),4142 國光生 (製藥),6446 藥華藥 (製藥),4123 晟德 (製藥)
2020-08-04,3034 聯詠 (半導體),6679 鈺太 (半導體),4968 立積 (半導體),3661 世芯-KY (半導體),3231 緯創 (電腦及週邊設備)
2020-08-05,5457 宣德 (太空衛星科技),2387 精元 (電腦及週邊設備),3042 晶技 (被動元件),2421 建準 (平面顯示器),2456 奇力新 (被動元件)
2020-08-06,3042 晶技 (被動元件),6414 樺漢 (電腦及週邊設備),3324 雙鴻 (電腦及週邊設備),2417 圓剛 (電腦及週邊設備),6492 生華科 (製藥)
2020-08-07,3189 景碩 (半導體),2439 美律 (能源元件),2456 奇力新 (被動元件),6492 生華科 (製藥),1325 恆大 (石化及塑橡膠)
2020-08-10,9938 百和 (其他),2603 長榮 (交通運輸及航運),9802 鈺齊-KY (其他),8464 億豐 (其他),2615 萬海 (交通運輸及航運)
2020-08-11,9938 百和 (其他),2603 長榮 (交通運輸及航運),9802 鈺齊-KY (其他),1101 台泥 (水泥),3703 欣陸 (其他)
2020-08-12,9938 百和 (其他),9802 鈺齊-KY (其他),2603 長榮 (交通運輸及航運),2615 萬海 (交通運輸及航運),1309 台達化 (石化及塑橡膠)
2020-08-13,2376 技嘉 (電動車輛產業),2615 萬海 (交通運輸及航運),5871 中租-KY (太陽能產業),6251 定穎 (印刷電路板),3691 碩禾 (太陽能產業)
2020-08-14,2382 廣達 (運動科技),2357 華碩 (人工智慧),2615 萬海 (交通運輸及航運),4953 緯軟 (人工智慧),2317 鴻海 (通信網路)
2020-08-17,2382 廣達 (運動科技),5457 宣德 (太空衛星科技),3515 華擎 (區塊鏈),2615 萬海 (交通運輸及航運),2609 陽明 (交通運輸及航運)
2020-08-18,5457 宣德 (太空衛星科技),2603 長榮 (交通運輸及航運),2382 廣達 (運動科技),2049 上銀 (自動化),1305 華夏 (石化及塑橡膠)
2020-08-19,2603 長榮 (交通運輸及航運),5457 宣德 (太空衛星科技),2615 萬海 (交通運輸及航運),1305 華夏 (石化及塑橡膠),2049 上銀 (自動化)
2020-08-20,2603 長榮 (交通運輸及航運),9802 鈺齊-KY (其他),1305 華夏 (石化及塑橡膠),2615 萬海 (交通運輸及航運),6538 倉和 (其他)
2020-08-21,1312 國喬 (石化及塑橡膠),1305 華夏 (石化及塑橡膠),3708 上緯投控 (風力發電),1714 和桐 (石化及塑橡膠),1215 卜蜂 (食品)
2020-08-24,9802 鈺齊-KY (其他),6538 倉和 (其他),3708 上緯投控 (風力發電),1598 岱宇 (其他),4953 緯軟 (人工智慧)
2020-08-25,2603 長榮 (交通運輸及航運),3708 上緯投控 (風力發電),5457 宣德 (太空衛星科技),6285 啟碁 (太空衛星科技),3515 華擎 (區塊鏈)
2020-08-26,4915 致伸 (電腦及週邊設備),2603 長榮 (交通運輸及航運),3669 圓展 (人工智慧),6285 啟碁 (太空衛星科技),3708 上緯投控 (風力發電)
2020-08-27,2231 為升 (汽車),6285 啟碁 (太空衛星科技),4915 致伸 (電腦及週邊設備),3481 群創 (平面顯示器),3708 上緯投控 (風力發電)
2020-08-28,4551 智伸科 (汽車),6285 啟碁 (太空衛星科技),1909 榮成 (造紙),3481 群創 (平面顯示器),3708 上緯投控 (風力發電)
2020-08-31,1909 榮成 (造紙),2603 長榮 (交通運輸及航運),6285 啟碁 (太空衛星科技),1904 正隆 (造紙),5609 中菲行 (交通運輸及航運)
2020-09-01,3481 群創 (平面顯示器),3078 僑威 (電腦及週邊設備),2409 友達 (太陽能產業),1904 正隆 (造紙),2603 長榮 (交通運輸及航運)
2020-09-02,6443 元晶 (太陽能產業),3481 群創 (平面顯示器),8215 明基材 (平面顯示器),1513 中興電 (太陽能產業),2409 友達 (太陽能產業)
2020-09-03,3481 群創 (平面顯示器),8215 明基材 (平面顯示器),2409 友達 (太陽能產業),6443 元晶 (太陽能產業),1513 中興電 (太陽能產業)
2020-09-04,2409 友達 (太陽能產業),3481 群創 (平面顯示器),1513 中興電 (太陽能產業),2344 華邦電 (半導體),6443 元晶 (太陽能產業)
2020-09-07,2409 友達 (太陽能產業),1513 中興電 (太陽能產業),2006 東和鋼鐵 (鋼鐵),2504 國產 (建材營造),6244 茂迪 (太陽能產業)
2020-09-08,2504 國產 (建材營造),2006 東和鋼鐵 (鋼鐵),1513 中興電 (太陽能產業),2014 中鴻 (鋼鐵),6443 元晶 (太陽能產業)
2020-09-09,1304 台聚 (石化及塑橡膠),1309 台達化 (石化及塑橡膠),2006 東和鋼鐵 (鋼鐵),1762 中化生 (製藥),2014 中鴻 (鋼鐵)
2020-09-10,2409 友達 (太陽能產業),1309 台達化 (石化及塑橡膠),1304 台聚 (石化及塑橡膠),1513 中興電 (太陽能產業),2014 中鴻 (鋼鐵)
2020-09-11,1305 華夏 (石化及塑橡膠),2504 國產 (建材營造),6416 瑞祺電通 (通信網路),2103 台橡 (石化及塑橡膠),2105 正新 (石化及塑橡膠)
2020-09-14,8086 宏捷科 (半導體),3131 弘塑 (半導體),2455 全新 (半導體),2330 台積電 (半導體),2351 順德 (半導體)
2020-09-15,2303 聯電 (半導體),8086 宏捷科 (半導體),5471 松翰 (半導體),3152 璟德 (通信網路),3131 弘塑 (半導體)
2020-09-16,3661 世芯-KY (半導體),8086 宏捷科 (半導體),3131 弘塑 (半導體),5471 松翰 (半導體),2303 聯電 (半導體)
2020-09-17,3661 世芯-KY (半導體),2303 聯電 (半導體),8086 宏捷科 (半導體),8046 南電 (印刷電路板),3131 弘塑 (半導體)
2020-09-18,2303 聯電 (半導體),8046 南電 (印刷電路板),6147 頎邦 (半導體),3189 景碩 (半導體),1304 台聚 (石化及塑橡膠)
2020-09-21,6147 頎邦 (半導體),2408 南亞科 (半導體),3653 健策 (半導體),1305 華夏 (石化及塑橡膠),3661 世芯-KY (半導體)
2020-09-22,6104 創惟 (元宇宙),1477 聚陽 (紡織),9914 美利達 (休閒娛樂),3665 貿聯-KY (休閒娛樂),2428 興勤 (被動元件)
2020-09-23,6104 創惟 (元宇宙),2421 建準 (平面顯示器),3708 上緯投控 (風力發電),3481 群創 (平面顯示器),1457 宜進 (紡織)
2020-09-24,3533 嘉澤 (連接器),1762 中化生 (製藥),1565 精華 (醫療器材),6104 創惟 (元宇宙),3708 上緯投控 (風力發電)
2020-09-25,3533 嘉澤 (連接器),2890 永豐金 (金融),4904 遠傳 (大數據),2883 凱基金 (金融),2892 第一金 (金融)
2020-09-28,2890 永豐金 (金融),2884 玉山金 (金融),6669 緯穎 (人工智慧),2886 兆豐金 (金融),2382 廣達 (運動科技)
2020-09-29,2303 聯電 (半導體),5347 世界 (半導體),2408 南亞科 (半導體),6147 頎邦 (半導體),3034 聯詠 (半導體)
2020-09-30,2303 聯電 (半導體),2408 南亞科 (半導體),3680 家登 (半導體),2337 旺宏 (半導體),5347 世界 (半導體)
2020-10-05,3680 家登 (半導體),2303 聯電 (半導體),2408 南亞科 (半導體),2606 裕民 (交通運輸及航運),2351 順德 (半導體)
2020-10-06,2303 聯電 (半導體),2606 裕民 (交通運輸及航運),2351 順德 (半導體),5457 宣德 (太空衛星科技),3708 上緯投控 (風力發電)
2020-10-07,2408 南亞科 (半導體),3708 上緯投控 (風力發電),6477 安集 (太陽能產業),6443 元晶 (太陽能產業),2455 全新 (半導體)
2020-10-08,6443 元晶 (太陽能產業),3037 欣興 (印刷電路板),2303 聯電 (半導體),2454 聯發科 (半導體),3653 健策 (半導體)
2020-10-12,3653 健策 (半導體),3708 上緯投控 (風力發電),2408 南亞科 (半導體),3680 家登 (半導體),2330 台積電 (半導體)
2020-10-13,3105 穩懋 (半導體),3708 上緯投控 (風力發電),3653 健策 (半導體),2408 南亞科 (半導體),6443 元晶 (太陽能產業)
2020-10-14,2303 聯電 (半導體),3105 穩懋 (半導體),5443 均豪 (半導體),3529 力旺 (半導體),2408 南亞科 (半導體)
2020-10-15,3529 力旺 (半導體),3189 景碩 (半導體),3105 穩懋 (半導體),5443 均豪 (半導體),5483 中美晶 (半導體)
2020-10-16,1309 台達化 (石化及塑橡膠),6488 環球晶 (半導體),2603 長榮 (交通運輸及航運),6284 佳邦 (被動元件),8299 群聯 (半導體)
2020-10-19,1477 聚陽 (紡織),3042 晶技 (被動元件),3596 智易 (通信網路),2392 正崴 (平面顯示器),2456 奇力新 (被動元件)
2020-10-20,4958 臻鼎-KY (印刷電路板),1477 聚陽 (紡織),3596 智易 (通信網路),6213 聯茂 (印刷電路板),3042 晶技 (被動元件)
2020-10-21,6213 聯茂 (印刷電路板),1477 聚陽 (紡織),3042 晶技 (被動元件),4958 臻鼎-KY (印刷電路板),2313 華通 (印刷電路板)
2020-10-22,1477 聚陽 (紡織),6669 緯穎 (人工智慧),3045 台灣大 (通信網路),6558 興能高 (能源元件),3706 神達 (人工智慧)
2020-10-23,6683 雍智科技 (半導體),3529 力旺 (半導體),2303 聯電 (半導體),6669 緯穎 (人工智慧),3374 精材 (半導體)
2020-10-26,2603 長榮 (交通運輸及航運),1312 國喬 (石化及塑橡膠),2615 萬海 (交通運輸及航運),2409 友達 (太陽能產業),6582 申豐 (石化及塑橡膠)
2020-10-27,2603 長榮 (交通運輸及航運),1312 國喬 (石化及塑橡膠),2108 南帝 (石化及塑橡膠),3481 群創 (平面顯示器),6582 申豐 (石化及塑橡膠)
2020-10-28,1312 國喬 (石化及塑橡膠),2027 大成鋼 (鋼鐵),1309 台達化 (石化及塑橡膠),2006 東和鋼鐵 (鋼鐵),1304 台聚 (石化及塑橡膠)
2020-10-29,2027 大成鋼 (鋼鐵),1309 台達化 (石化及塑橡膠),1312 國喬 (石化及塑橡膠),6582 申豐 (石化及塑橡膠),2409 友達 (太陽能產業)
2020-10-30,2108 南帝 (石化及塑橡膠),2409 友達 (太陽能產業),2027 大成鋼 (鋼鐵),3042 晶技 (被動元件),1312 國喬 (石化及塑橡膠)
2020-11-02,2027 大成鋼 (鋼鐵),1312 國喬 (石化及塑橡膠),5306 桂盟 (休閒娛樂),2409 友達 (太陽能產業),1305 華夏 (石化及塑橡膠)
2020-11-03,5309 系統電 (能源元件),2456 奇力新 (被動元件),2492 華新科 (被動元件),2615 萬海 (交通運輸及航運),1312 國喬 (石化及塑橡膠)
